title,age,gender,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
34,30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
88,20,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,20,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
99,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43,20,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
41,20,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
35,20,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
15,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
44,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
57,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
92,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
94,20,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
42,20,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
55,20,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
88,20,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
98,20,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40,20,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,20,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70,20,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15,21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
88,21,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7,37,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
89,37,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,37,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
55,37,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
10,37,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43,34,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
15,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,34,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
69,34,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
70,34,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87,25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3,34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
44,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
87,34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
32,34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59,53,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43,53,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
92,53,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
98,53,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32,53,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43,22,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
32,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16,36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
43,36,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
57,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42,36,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
32,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
82,36,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,36,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
22,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50,36,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41,36,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
44,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
97,36,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
87,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51,36,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
34,36,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
82,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
44,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
92,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
88,13,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
36,21,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24,21,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
50,21,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
35,21,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
92,21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
88,21,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
87,21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20,21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40,21,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
99,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77,19,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
94,19,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
20,19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,24,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
27,24,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
24,24,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7,24,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
50,24,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
87,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
59,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
92,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59,25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43,25,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
92,25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
98,25,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
43,25,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
50,25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41,25,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
92,25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
21,25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
78,25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70,25,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,37,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
32,37,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
70,37,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
59,49,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,49,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,49,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,49,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4,49,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,49,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69,49,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96,49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
98,24,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
59,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43,30,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
32,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
96,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
92,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
59,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43,30,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
44,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
87,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
32,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43,26,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
92,26,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
98,26,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
32,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43,31,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
32,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
36,27,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24,27,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7,27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
16,27,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6,27,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
43,27,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
50,27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41,27,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
44,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
57,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42,27,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2,27,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
88,27,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
97,27,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
87,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93,27,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,27,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
37,27,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
43,24,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
32,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
96,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
84,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
92,29,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
26,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4,22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
92,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
32,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,44,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
82,44,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,44,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41,44,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
88,44,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
31,44,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,30,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
50,30,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41,30,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
44,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
88,30,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
82,65,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
59,65,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,65,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
92,65,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
55,65,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
97,65,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
86,65,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
27,42,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
16,42,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
50,42,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
44,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
55,42,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
88,42,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
87,42,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
32,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43,25,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
41,25,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
44,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
87,25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
36,50,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
27,50,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
82,50,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,50,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
3,50,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,50,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
41,50,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
44,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
23,50,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,50,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2,50,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
88,50,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
97,50,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
25,50,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,50,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
58,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
10,50,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40,50,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45,50,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
95,50,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24,24,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
82,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,24,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
41,24,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
35,24,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
88,24,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
87,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
82,33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,33,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
16,33,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
44,33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
55,33,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
87,33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
16,35,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
50,35,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41,35,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
44,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
55,35,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
88,35,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
87,35,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
32,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,48,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
27,48,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
82,48,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,48,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
16,48,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
50,48,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41,48,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
44,48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
88,48,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
87,48,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20,48,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95,48,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,33,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
82,33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3,33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41,33,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
82,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,20,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
43,20,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
49,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
82,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
41,25,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
44,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
49,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
76,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
27,49,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
24,49,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
82,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,49,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
50,49,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
97,49,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
25,49,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
84,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,21,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
16,21,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
44,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
57,21,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
94,21,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
87,21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
82,45,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7,45,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
41,45,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
87,45,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
86,45,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
36,40,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
27,40,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7,40,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
16,40,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6,40,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
50,40,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41,40,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
44,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
57,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,40,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,40,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
88,40,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
87,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
93,40,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,40,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96,40,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
36,26,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7,26,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
16,26,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
50,26,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
41,26,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
44,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
42,26,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
55,26,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
